name,ticker_bourso,isin,detail_url,last,variation,high,low,volume,raw_data_ist_init
FLOWSPARKS,FF11_FLSP,BE0003847648,https://www.boursorama.com/cours/FF11-FLSP/,21,0,0,0,,"{""symbol"":""FF11-FLSP"",""variation"":0,""last"":21,""previousClose"":21,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-05 16:30:22"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":23,""lowLimit"":18.9,""valorization"":0,""shares"":0,""tradeCapital"":0}"
FLUXYS BELGIUM,FF11_FLUX,BE0974265945,https://www.boursorama.com/cours/FF11-FLUX/,21.1,0,21.1,20.8,,"{""symbol"":""FF11-FLUX"",""variation"":0,""last"":21.1,""previousClose"":21.1,""high"":21.1,""low"":20.8,""totalVolume"":1225,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-30 13:59:52"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":22.1,""lowLimit"":20.1,""valorization"":0,""shares"":0,""tradeCapital"":0}"
FOUNTAIN,FF11_FOU,BE0003752665,https://www.boursorama.com/cours/FF11-FOU/,1.48,0.0068027210884354,1.48,1.48,,"{""symbol"":""FF11-FOU"",""variation"":0.0068027210884354,""last"":1.48,""previousClose"":1.47,""high"":1.48,""low"":1.48,""totalVolume"":10,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-30 11:30:26"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":1.62,""lowLimit"":1.34,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GAI (EX.EFE EDITION FORMATION),1rPMLEEF_OTC,FR0000053415,https://www.boursorama.com/cours/1rPMLEEF-OTC/,145,0,0,0,,"{""symbol"":""1rPMLEEF-OTC"",""variation"":0,""last"":145,""previousClose"":145,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-01-05 16:30:02"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":176,""lowLimit"":144,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GALEO,1rPMLGAL,FR0011100759,https://www.boursorama.com/cours/1rPMLGAL/,2.68,0,0,0,,"{""symbol"":""1rPMLGAL"",""variation"":0,""last"":2.68,""previousClose"":2.68,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-24 16:30:16"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":2.86,""lowLimit"":2.34,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GALIMMO,1rPGALIM,FR0000030611,https://www.boursorama.com/cours/1rPGALIM/,14.83,0,0,0,,"{""symbol"":""1rPGALIM"",""variation"":0,""last"":14.83,""previousClose"":14.83,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2024-10-08 15:02:42"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":16.313,""lowLimit"":13.48047,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GASCOGNE,1rPALBI,FR0000124414,https://www.boursorama.com/cours/1rPALBI/,2.2,0.037735849056604,2.2,2.1,,"{""symbol"":""1rPALBI"",""variation"":0.037735849056604,""last"":2.2,""previousClose"":2.12,""high"":2.2,""low"":2.1,""totalVolume"":238,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 11:13:10"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":2.3,""lowLimit"":2.1,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GAUMONT,1rPGAM,FR0000034894,https://www.boursorama.com/cours/1rPGAM/,118,0.044247787610619,120,112,,"{""symbol"":""1rPGAM"",""variation"":0.044247787610619,""last"":118,""previousClose"":113,""high"":120,""low"":112,""totalVolume"":478,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:34:14"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":123,""lowLimit"":113,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GAUSSIN,1rPALGAU,FR0013495298,https://www.boursorama.com/cours/1rPALGAU/,0.105,0,0,0,,"{""symbol"":""1rPALGAU"",""variation"":0,""last"":0.105,""previousClose"":0.105,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2024-11-28 09:19:33"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.02,""lowLimit"":0.0001,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GEA,1rPGEA,FR0000053035,https://www.boursorama.com/cours/1rPGEA/,95,-0.020618556701031,97,95,,"{""symbol"":""1rPGEA"",""variation"":-0.020618556701031,""last"":95,""previousClose"":97,""high"":97,""low"":95,""totalVolume"":199,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 12:33:57"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":99.5,""lowLimit"":90.5,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GECI INTL,1rPALGEC,FR001400M1R1,https://www.boursorama.com/cours/1rPALGEC/,2.26,0.0089285714285712,2.4,2.22,,"{""symbol"":""1rPALGEC"",""variation"":0.0089285714285712,""last"":2.26,""previousClose"":2.24,""high"":2.4,""low"":2.22,""totalVolume"":216,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:33:09"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":2.37,""lowLimit"":2.15,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GENERIX GRP,1rPGENX,FR0010501692,https://www.boursorama.com/cours/1rPGENX/,9.7,0,0,0,,"{""symbol"":""1rPGENX"",""variation"":0,""last"":9.7,""previousClose"":9.7,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2022-08-23 14:53:26"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":10.67,""lowLimit"":8.8173,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GENFIT,1rPGNFT,FR0004163111,https://www.boursorama.com/cours/1rPGNFT/,8.35,0.0042092603728202,8.455,8.18,,"{""symbol"":""1rPGNFT"",""variation"":0.0042092603728202,""last"":8.35,""previousClose"":8.315,""high"":8.455,""low"":8.18,""totalVolume"":92819,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:34:51"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":8.765,""lowLimit"":7.935,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GENOMIC VISION,1rPGV,FR0011799907,https://www.boursorama.com/cours/1rPGV/,0.0018,0,0,0,,"{""symbol"":""1rPGV"",""variation"":0,""last"":0.0018,""previousClose"":0.0018,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2023-11-03 17:35:10"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.00198,""lowLimit"":0.00164,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GENOWAY,1rEPALGEN,FR0004053510,https://www.boursorama.com/cours/1rEPALGEN/,2.47,0.016460905349794,2.5,2.46,,"{""symbol"":""1rEPALGEN"",""variation"":0.016460905349794,""last"":2.47,""previousClose"":2.43,""high"":2.5,""low"":2.46,""totalVolume"":4539,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:41:20"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":2.59,""lowLimit"":2.35,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GENSIGHT BIOLOGICS,1rPSIGHT,FR0013183985,https://www.boursorama.com/cours/1rPSIGHT/,0.085,-0.0058479532163743,0.0874,0.085,,"{""symbol"":""1rPSIGHT"",""variation"":-0.0058479532163743,""last"":0.085,""previousClose"":0.0855,""high"":0.0874,""low"":0.085,""totalVolume"":313486,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:24:24"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.096,""lowLimit"":0.074,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GENTLEMEN'S,1rPMLGEQ,PTGVE1AM0017,https://www.boursorama.com/cours/1rPMLGEQ/,0.017,-0.95,0,0,,"{""symbol"":""1rPMLGEQ"",""variation"":-0.95,""last"":0.017,""previousClose"":0.34,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-26 11:30:22"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.0005,""lowLimit"":0.0005,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GEVELOT,1rPALGEV,FR0000033888,https://www.boursorama.com/cours/1rPALGEV/,175,0,0,0,,"{""symbol"":""1rPALGEV"",""variation"":0,""last"":175,""previousClose"":175,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-27 11:30:20"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":228,""lowLimit"":152,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GL EVENTS,1rPGLO,FR0000066672,https://www.boursorama.com/cours/1rPGLO/,29.8,0.01188455008489,29.9,29.25,,"{""symbol"":""1rPGLO"",""variation"":0.01188455008489,""last"":29.8,""previousClose"":29.45,""high"":29.9,""low"":29.25,""totalVolume"":8524,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:32:00"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":31.25,""lowLimit"":28.35,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GLASS TO POW,1rPMLGL,IT0005613739,https://www.boursorama.com/cours/1rPMLGL/,0,-1,0,0,,"{""symbol"":""1rPMLGL"",""variation"":-1,""last"":0,""previousClose"":4.5,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""0000-00-00 00:00:00"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":4.94,""lowLimit"":4.06,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GLASS TO POW RG-A,1rPMLGLA,IT0005454167,https://www.boursorama.com/cours/1rPMLGLA/,0,0,0,0,,"{""symbol"":""1rPMLGLA"",""variation"":0,""last"":0,""previousClose"":0,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""0000-00-00 00:00:00"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.0005,""lowLimit"":0.0005,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GLASS TO POW RG-B,1rPMLGLB,IT0005454175,https://www.boursorama.com/cours/1rPMLGLB/,4.8,0,0,0,,"{""symbol"":""1rPMLGLB"",""variation"":0,""last"":4.8,""previousClose"":4.8,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2023-09-11 16:30:20"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.0005,""lowLimit"":0.0005,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GLOBAL BIOENERGIES,1rPALGBE,FR0011052257,https://www.boursorama.com/cours/1rPALGBE/,0.0185,0,0,0,,"{""symbol"":""1rPALGBE"",""variation"":0,""last"":0.0185,""previousClose"":0.0185,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2025-11-28 17:13:02"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.0001,""lowLimit"":0.0001,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GOLD BY GOLD,1rPALGLD,FR0011208693,https://www.boursorama.com/cours/1rPALGLD/,4.5,0,4.5,4.5,,"{""symbol"":""1rPALGLD"",""variation"":0,""last"":4.5,""previousClose"":4.5,""high"":4.5,""low"":4.5,""totalVolume"":1671,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 11:30:26"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":5.22,""lowLimit"":3.48,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GPE PIZZORNO ENVI,1rPGPE,FR0010214064,https://www.boursorama.com/cours/1rPGPE/,60.6,0.0033112582781457,60.6,60.4,,"{""symbol"":""1rPGPE"",""variation"":0.0033112582781457,""last"":60.6,""previousClose"":60.4,""high"":60.6,""low"":60.4,""totalVolume"":78,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 10:31:07"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":63.6,""lowLimit"":57.6,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GPE PLUS-VALUES,1rPMLPVG,FR0010529719,https://www.boursorama.com/cours/1rPMLPVG/,0.01,0,0,0,,"{""symbol"":""1rPMLPVG"",""variation"":0,""last"":0.01,""previousClose"":0.01,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2013-03-18 15:00:00"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.03,""lowLimit"":0.0005,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GROLLEAU,1rPALGRO,FR0014005ZM5,https://www.boursorama.com/cours/1rPALGRO/,2.64,-0.014925373134328,2.64,2.5,,"{""symbol"":""1rPALGRO"",""variation"":-0.014925373134328,""last"":2.64,""previousClose"":2.68,""high"":2.64,""low"":2.5,""totalVolume"":2529,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 10:41:36"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":2.76,""lowLimit"":2.52,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GROUPE AG3I,1rPMLAGI,FR0011908045,https://www.boursorama.com/cours/1rPMLAGI/,0.635,0,0,0,,"{""symbol"":""1rPMLAGI"",""variation"":0,""last"":0.635,""previousClose"":0.635,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2025-09-08 16:30:09"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.358,""lowLimit"":0.294,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GALAPAGOS,1rAGLPG,BE0003818359,https://www.boursorama.com/cours/1rAGLPG/,25.56,0.0078864353312303,25.62,25.2,,"{""symbol"":""1rAGLPG"",""variation"":0.0078864353312303,""last"":25.56,""previousClose"":25.36,""high"":25.62,""low"":25.2,""totalVolume"":23441,""exchangeCode"":""AMS"",""tradeDate"":""2026-03-30 14:34:08"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":26.82,""lowLimit"":24.3,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GREEN EARTH GRP,1rAEARTH,NL0009169515,https://www.boursorama.com/cours/1rAEARTH/,1.11,0.013698630136986,1.11,1.065,,"{""symbol"":""1rAEARTH"",""variation"":0.013698630136986,""last"":1.11,""previousClose"":1.095,""high"":1.11,""low"":1.065,""totalVolume"":18940,""exchangeCode"":""AMS"",""tradeDate"":""2026-03-30 12:31:25"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":1.165,""lowLimit"":1.055,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GIMV,FF11_GIMB,BE0003699130,https://www.boursorama.com/cours/FF11-GIMB/,44.15,0,44.4,43.8,,"{""symbol"":""FF11-GIMB"",""variation"":0,""last"":44.15,""previousClose"":44.15,""high"":44.4,""low"":43.8,""totalVolume"":9291,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-30 14:29:41"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":46.35,""lowLimit"":41.95,""valorization"":0,""shares"":0,""tradeCapital"":0}"
H&K,1rPMLHK,DE000A11Q133,https://www.boursorama.com/cours/1rPMLHK/,35,0.0057471264367817,35,35,,"{""symbol"":""1rPMLHK"",""variation"":0.0057471264367817,""last"":35,""previousClose"":34.8,""high"":35,""low"":35,""totalVolume"":128,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:10:34"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":39,""lowLimit"":32.2,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HAFFNER ENERGY,1rPALHAF,FR0014007ND6,https://www.boursorama.com/cours/1rPALHAF/,0.0547,-0.042031523642732,0.0561,0.0528,,"{""symbol"":""1rPALHAF"",""variation"":-0.042031523642732,""last"":0.0547,""previousClose"":0.0571,""high"":0.0561,""low"":0.0528,""totalVolume"":4451437,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:47:44"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.0656,""lowLimit"":0.0438,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HAULOTTE GROUP,1rPPIG,FR0000066755,https://www.boursorama.com/cours/1rPPIG/,2.17,0,2.17,2.15,,"{""symbol"":""1rPPIG"",""variation"":0,""last"":2.17,""previousClose"":2.17,""high"":2.17,""low"":2.15,""totalVolume"":487,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 13:26:48"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":2.27,""lowLimit"":2.07,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HEALTH,1rPMLAHC,FR0013251584,https://www.boursorama.com/cours/1rPMLAHC/,0.6,0,0,0,,"{""symbol"":""1rPMLAHC"",""variation"":0,""last"":0.6,""previousClose"":0.6,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2022-03-23 16:30:25"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.0005,""lowLimit"":0.0005,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HERIGE,1rPALHRG,FR0000066540,https://www.boursorama.com/cours/1rPALHRG/,20,-0.047619047619048,20.8,19.95,,"{""symbol"":""1rPALHRG"",""variation"":-0.047619047619048,""last"":20,""previousClose"":21,""high"":20.8,""low"":19.95,""totalVolume"":770,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:35:20"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":21,""lowLimit"":19,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HEXAOM,1rPALHEX,FR0004159473,https://www.boursorama.com/cours/1rPALHEX/,30,-0.022801302931596,30.7,27.7,,"{""symbol"":""1rPALHEX"",""variation"":-0.022801302931596,""last"":30,""previousClose"":30.7,""high"":30.7,""low"":27.7,""totalVolume"":5981,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:43:35"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":31.5,""lowLimit"":28.5,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HF COMPANY,1rPALHF,FR0000038531,https://www.boursorama.com/cours/1rPALHF/,4.29,-0.0069444444444445,4.3,4.29,,"{""symbol"":""1rPALHF"",""variation"":-0.0069444444444445,""last"":4.29,""previousClose"":4.32,""high"":4.3,""low"":4.29,""totalVolume"":268,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 12:51:16"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":4.5,""lowLimit"":4.08,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HIGH CO,1rPHCO,FR0000054231,https://www.boursorama.com/cours/1rPHCO/,3.32,-0.023529411764706,3.39,3.31,,"{""symbol"":""1rPHCO"",""variation"":-0.023529411764706,""last"":3.32,""previousClose"":3.4,""high"":3.39,""low"":3.31,""totalVolume"":18296,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:10:40"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":3.48,""lowLimit"":3.16,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HIPAY GROUP,1rPALHYP,FR0012821916,https://www.boursorama.com/cours/1rPALHYP/,4.94,0.062365591397849,4.94,4.8,,"{""symbol"":""1rPALHYP"",""variation"":0.062365591397849,""last"":4.94,""previousClose"":4.65,""high"":4.94,""low"":4.8,""totalVolume"":4111,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:02:06"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":5.18,""lowLimit"":4.7,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HITECHPROS,1rPALHIT,FR0010396309,https://www.boursorama.com/cours/1rPALHIT/,13,0.023622047244095,13,13,,"{""symbol"":""1rPALHIT"",""variation"":0.023622047244095,""last"":13,""previousClose"":12.7,""high"":13,""low"":13,""totalVolume"":268,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 11:30:20"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":15.2,""lowLimit"":10.2,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HOCHE BAINS LES BAINS,1rPMLHBB_OTC,FR0000051302,https://www.boursorama.com/cours/1rPMLHBB-OTC/,60,0,0,0,,"{""symbol"":""1rPMLHBB-OTC"",""variation"":0,""last"":60,""previousClose"":60,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-13 16:30:18"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":68.5,""lowLimit"":56.5,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HOFFMANN GREEN CEMENT TEC.,1rPALHGR,FR0013451044,https://www.boursorama.com/cours/1rPALHGR/,4.51,0.010078387458007,4.51,4.45,,"{""symbol"":""1rPALHGR"",""variation"":0.010078387458007,""last"":4.51,""previousClose"":4.465,""high"":4.51,""low"":4.45,""totalVolume"":10511,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 13:55:51"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":4.735,""lowLimit"":4.285,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HOME CONCEPT,1rPMLHCF,FR0012336691,https://www.boursorama.com/cours/1rPMLHCF/,16.4,0,0,0,,"{""symbol"":""1rPMLHCF"",""variation"":0,""last"":16.4,""previousClose"":16.4,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2025-11-06 11:35:13"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":16.9,""lowLimit"":13.9,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HOPENING,1rPMLHPE,FR0010312181,https://www.boursorama.com/cours/1rPMLHPE/,5.85,0,0,0,,"{""symbol"":""1rPMLHPE"",""variation"":0,""last"":5.85,""previousClose"":5.85,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-27 11:30:16"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":6.25,""lowLimit"":5.15,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HOPIUM,1rPALHPI,FR0014010QE1,https://www.boursorama.com/cours/1rPALHPI/,0.0095,0,0.0099,0.0092,,"{""symbol"":""1rPALHPI"",""variation"":0,""last"":0.0095,""previousClose"":0.0095,""high"":0.0099,""low"":0.0092,""totalVolume"":2809998,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:44:02"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.0285,""lowLimit"":0.0001,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HOPSCOTCH GRP,1rPALHOP,FR0000065278,https://www.boursorama.com/cours/1rPALHOP/,11,0.047619047619048,11,10.5,,"{""symbol"":""1rPALHOP"",""variation"":0.047619047619048,""last"":11,""previousClose"":10.5,""high"":11,""low"":10.5,""totalVolume"":280,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 12:04:28"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":11.55,""lowLimit"":10.45,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HOTEL MAJESTIC CANNES,1rPMLHMC_OTC,FR0006226791,https://www.boursorama.com/cours/1rPMLHMC-OTC/,6200,0,0,0,,"{""symbol"":""1rPMLHMC-OTC"",""variation"":0,""last"":6200,""previousClose"":6200,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-26 16:30:07"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":6650,""lowLimit"":5450,""valorization"":0,""shares"":0,""tradeCapital"":0}"
